26-10-2017 00:30:35 - INFO (Line: 148) - Internet speeds were: Up = 33.4, Down = 44.8
26-10-2017 01:30:28 - INFO (Line: 148) - Internet speeds were: Up = 34.5, Down = 53.7
26-10-2017 02:00:31 - INFO (Line: 148) - Internet speeds were: Up = 20.8, Down = 33.1
26-10-2017 02:30:30 - INFO (Line: 148) - Internet speeds were: Up = 24.5, Down = 54.6
26-10-2017 03:00:33 - INFO (Line: 148) - Internet speeds were: Up = 39.6, Down = 56.1
26-10-2017 04:00:39 - INFO (Line: 148) - Internet speeds were: Up = 31.3, Down = 50.0
26-10-2017 04:30:28 - INFO (Line: 148) - Internet speeds were: Up = 35.7, Down = 47.4
26-10-2017 05:00:31 - INFO (Line: 148) - Internet speeds were: Up = 32.9, Down = 46.6
26-10-2017 05:30:26 - INFO (Line: 148) - Internet speeds were: Up = 39.2, Down = 55.4
26-10-2017 06:00:27 - INFO (Line: 148) - Internet speeds were: Up = 39.8, Down = 51.1
26-10-2017 06:30:29 - INFO (Line: 148) - Internet speeds were: Up = 39.4, Down = 54.7
26-10-2017 07:30:29 - INFO (Line: 148) - Internet speeds were: Up = 31.5, Down = 41.5
26-10-2017 08:00:28 - INFO (Line: 148) - Internet speeds were: Up = 36.1, Down = 51.8
26-10-2017 08:30:31 - INFO (Line: 148) - Internet speeds were: Up = 33.6, Down = 44.1
26-10-2017 09:30:30 - INFO (Line: 148) - Internet speeds were: Up = 37.8, Down = 48.0
26-10-2017 10:00:29 - INFO (Line: 148) - Internet speeds were: Up = 37.8, Down = 50.9
26-10-2017 10:30:28 - INFO (Line: 148) - Internet speeds were: Up = 22.6, Down = 53.7
26-10-2017 11:00:32 - INFO (Line: 148) - Internet speeds were: Up = 39.3, Down = 51.4
26-10-2017 11:30:27 - INFO (Line: 148) - Internet speeds were: Up = 25.3, Down = 56.2
26-10-2017 12:00:31 - INFO (Line: 148) - Internet speeds were: Up = 37.5, Down = 36.6
26-10-2017 12:30:25 - INFO (Line: 148) - Internet speeds were: Up = 38.9, Down = 43.2
26-10-2017 13:00:28 - INFO (Line: 148) - Internet speeds were: Up = 39.4, Down = 47.3
26-10-2017 13:30:25 - INFO (Line: 148) - Internet speeds were: Up = 19.4, Down = 46.7
26-10-2017 14:30:32 - INFO (Line: 148) - Internet speeds were: Up = 14.0, Down = 38.0
26-10-2017 16:30:29 - INFO (Line: 148) - Internet speeds were: Up = 23.0, Down = 34.8
26-10-2017 17:00:39 - INFO (Line: 148) - Internet speeds were: Up = 32.6, Down = 47.2
26-10-2017 17:30:27 - INFO (Line: 148) - Internet speeds were: Up = 31.7, Down = 49.1
26-10-2017 18:30:29 - INFO (Line: 148) - Internet speeds were: Up = 15.2, Down = 50.7
26-10-2017 19:30:27 - INFO (Line: 148) - Internet speeds were: Up = 14.3, Down = 42.1
26-10-2017 20:00:28 - INFO (Line: 148) - Internet speeds were: Up = 32.0, Down = 41.0
26-10-2017 20:30:27 - INFO (Line: 148) - Internet speeds were: Up = 35.3, Down = 39.0
26-10-2017 21:00:29 - INFO (Line: 148) - Internet speeds were: Up = 37.9, Down = 44.2
26-10-2017 22:30:28 - INFO (Line: 148) - Internet speeds were: Up = 37.1, Down = 46.9
26-10-2017 23:00:28 - INFO (Line: 148) - Internet speeds were: Up = 37.5, Down = 48.1
26-10-2017 23:30:30 - INFO (Line: 148) - Internet speeds were: Up = 22.5, Down = 56.0
27-10-2017 00:00:26 - INFO (Line: 148) - Internet speeds were: Up = 39.1, Down = 41.4
27-10-2017 00:30:25 - INFO (Line: 148) - Internet speeds were: Up = 39.0, Down = 52.1
27-10-2017 01:00:30 - INFO (Line: 148) - Internet speeds were: Up = 17.2, Down = 45.2
27-10-2017 01:30:27 - INFO (Line: 148) - Internet speeds were: Up = 39.7, Down = 54.8
27-10-2017 02:00:59 - INFO (Line: 148) - Internet speeds were: Up = 39.5, Down = 51.8
27-10-2017 02:30:29 - INFO (Line: 148) - Internet speeds were: Up = 38.6, Down = 53.7
27-10-2017 03:00:32 - INFO (Line: 148) - Internet speeds were: Up = 37.3, Down = 49.3
27-10-2017 03:30:29 - INFO (Line: 148) - Internet speeds were: Up = 22.9, Down = 53.4
27-10-2017 04:00:30 - INFO (Line: 148) - Internet speeds were: Up = 23.9, Down = 50.9
27-10-2017 04:30:29 - INFO (Line: 148) - Internet speeds were: Up = 38.7, Down = 43.1
27-10-2017 05:00:38 - INFO (Line: 148) - Internet speeds were: Up = 39.3, Down = 34.7
27-10-2017 05:30:28 - INFO (Line: 148) - Internet speeds were: Up = 34.7, Down = 44.4
27-10-2017 06:00:28 - INFO (Line: 148) - Internet speeds were: Up = 39.2, Down = 52.1
27-10-2017 06:30:33 - INFO (Line: 148) - Internet speeds were: Up = 22.4, Down = 43.7
27-10-2017 07:30:29 - INFO (Line: 148) - Internet speeds were: Up = 35.1, Down = 38.8
27-10-2017 08:30:28 - INFO (Line: 148) - Internet speeds were: Up = 36.8, Down = 56.9
27-10-2017 09:30:31 - INFO (Line: 148) - Internet speeds were: Up = 40.0, Down = 53.1
27-10-2017 10:00:30 - INFO (Line: 148) - Internet speeds were: Up = 38.0, Down = 49.3
27-10-2017 10:30:29 - INFO (Line: 148) - Internet speeds were: Up = 20.7, Down = 55.6
27-10-2017 11:30:33 - INFO (Line: 148) - Internet speeds were: Up = 33.6, Down = 47.6
27-10-2017 12:30:27 - INFO (Line: 148) - Internet speeds were: Up = 38.0, Down = 40.9
27-10-2017 13:00:34 - INFO (Line: 148) - Internet speeds were: Up = 37.8, Down = 51.2
27-10-2017 13:30:29 - INFO (Line: 148) - Internet speeds were: Up = 38.5, Down = 51.0
27-10-2017 14:00:31 - INFO (Line: 148) - Internet speeds were: Up = 33.0, Down = 38.0
27-10-2017 14:30:37 - INFO (Line: 148) - Internet speeds were: Up = 35.0, Down = 45.4
